,Spouse_A_First_Name,Spouse_B_First_Name,Marriage_Year,counts
119600,Richard,Deborah,1995,2
119601,Richard,Deborah,1996,2
119602,Richard,Deborah,1999,3
119603,Richard,Deborah,2000,5
119604,Richard,Deborah,2001,3
119605,Richard,Deborah,2003,6
119606,Richard,Deborah,2004,2
119607,Richard,Deborah,2005,1
119608,Richard,Deborah,2006,3
119609,Richard,Deborah,2007,6
119610,Richard,Deborah,2010,2
119611,Richard,Jennifer,1969,1
119612,Richard,Jennifer,1971,1
119613,Richard,Jennifer,1972,1
119614,Richard,Jennifer,1975,1
119615,Richard,Jennifer,1977,1
119616,Richard,Jennifer,1979,2
119617,Richard,Jennifer,1980,2
119618,Richard,Jennifer,1981,2
119619,Richard,Jennifer,1982,2
119620,Richard,Jennifer,1983,5
119621,Richard,Jennifer,1984,1
119622,Richard,Jennifer,1987,2
119623,Richard,Jennifer,1988,4
119624,Richard,Jennifer,1989,6
119625,Richard,Jennifer,1990,9
119626,Richard,Jennifer,1991,4
119627,Richard,Jennifer,1992,7
119628,Richard,Jennifer,1993,1
119629,Richard,Jennifer,1994,7
119630,Richard,Jennifer,1995,3
119631,Richard,Jennifer,1996,9
119632,Richard,Jennifer,1997,8
119633,Richard,Jennifer,1998,10
119634,Richard,Jennifer,1999,5
119635,Richard,Jennifer,2000,12
119636,Richard,Jennifer,2001,12
119637,Richard,Jennifer,2003,8
119638,Richard,Jennifer,2004,6
119639,Richard,Jennifer,2005,2
119640,Richard,Jennifer,2006,4
119641,Richard,Jennifer,2007,7
119642,Richard,Jennifer,2008,7
119643,Richard,Jennifer,2009,4
119644,Richard,Jennifer,2010,2
119645,Richard,Jennifer,2011,5
119646,Richard,Jennifer,2012,3
119647,Richard,Jennifer,2013,4
119648,Richard,Jennifer,2014,2
119649,Richard,Julie,1969,1
119650,Richard,Julie,1970,2
119651,Richard,Julie,1971,1
119652,Richard,Julie,1972,1
119653,Richard,Julie,1974,4
119654,Richard,Julie,1975,2
119655,Richard,Julie,1977,1
119656,Richard,Julie,1978,1
119657,Richard,Julie,1979,4
119658,Richard,Julie,1980,6
119659,Richard,Julie,1981,8
119660,Richard,Julie,1982,4
119661,Richard,Julie,1983,5
119662,Richard,Julie,1984,2
119663,Richard,Julie,1985,2
119664,Richard,Julie,1986,2
119665,Richard,Julie,1987,1
119666,Richard,Julie,1988,2
119667,Richard,Julie,1989,16
119668,Richard,Julie,1990,7
119669,Richard,Julie,1991,8
119670,Richard,Julie,1992,7
119671,Richard,Julie,1993,1
119672,Richard,Julie,1994,10
119673,Richard,Julie,1995,4
119674,Richard,Julie,1996,2
119675,Richard,Julie,1997,10
119676,Richard,Julie,1998,6
119677,Richard,Julie,1999,7
119678,Richard,Julie,2000,8
119679,Richard,Julie,2001,4
119680,Richard,Julie,2002,3
119681,Richard,Julie,2003,2
119682,Richard,Julie,2004,3
119683,Richard,Julie,2005,2
119684,Richard,Julie,2007,2
119685,Richard,Julie,2009,5
119686,Richard,Julie,2010,2
119687,Richard,Julie,2011,1
119688,Richard,Julie,2012,2
119689,Richard,Julie,2013,2
119690,Richard,Julie,2015,2
119691,Richard,Karen,1968,9
119692,Richard,Karen,1969,10
119693,Richard,Karen,1970,8
119694,Richard,Karen,1971,6
119695,Richard,Karen,1972,6
119696,Richard,Karen,1973,4
119697,Richard,Karen,1974,7
119698,Richard,Karen,1975,5
119699,Richard,Karen,1976,5
119700,Richard,Karen,1977,8
119701,Richard,Karen,1978,3
119702,Richard,Karen,1979,7
119703,Richard,Karen,1980,7
119704,Richard,Karen,1981,12
119705,Richard,Karen,1982,14
119706,Richard,Karen,1983,8
119707,Richard,Karen,1984,8
119708,Richard,Karen,1985,3
119709,Richard,Karen,1986,8
119710,Richard,Karen,1987,3
119711,Richard,Karen,1988,4
119712,Richard,Karen,1989,28
119713,Richard,Karen,1990,11
119714,Richard,Karen,1991,5
119715,Richard,Karen,1992,4
119716,Richard,Karen,1993,9
119717,Richard,Karen,1994,6
119718,Richard,Karen,1995,13
119719,Richard,Karen,1996,8
119720,Richard,Karen,1997,4
119721,Richard,Karen,1998,3
119722,Richard,Karen,1999,3
119723,Richard,Karen,2001,6
119724,Richard,Karen,2002,3
119725,Richard,Karen,2003,8
119726,Richard,Karen,2004,4
119727,Richard,Karen,2006,12
119728,Richard,Karen,2007,2
119729,Richard,Karen,2010,2
119730,Richard,Karen,2011,4
119731,Richard,Karen,2012,3
119732,Richard,Karen,2015,2
119733,Richard,Kathleen,1968,15
119734,Richard,Kathleen,1969,7
119735,Richard,Kathleen,1970,3
119736,Richard,Kathleen,1971,9
119737,Richard,Kathleen,1972,11
119738,Richard,Kathleen,1973,7
119739,Richard,Kathleen,1974,6
119740,Richard,Kathleen,1975,3
119741,Richard,Kathleen,1976,9
119742,Richard,Kathleen,1977,2
119743,Richard,Kathleen,1978,4
119744,Richard,Kathleen,1979,19
119745,Richard,Kathleen,1980,12
119746,Richard,Kathleen,1981,16
119747,Richard,Kathleen,1982,14
119748,Richard,Kathleen,1983,8
119749,Richard,Kathleen,1984,6
119750,Richard,Kathleen,1985,8
119751,Richard,Kathleen,1986,4
119752,Richard,Kathleen,1987,11
119753,Richard,Kathleen,1988,6
119754,Richard,Kathleen,1989,7
119755,Richard,Kathleen,1990,9
119756,Richard,Kathleen,1991,16
119757,Richard,Kathleen,1992,3
119758,Richard,Kathleen,1993,2
119759,Richard,Kathleen,1994,2
119760,Richard,Kathleen,1995,6
119761,Richard,Kathleen,1996,1
119762,Richard,Kathleen,1997,4
119763,Richard,Kathleen,1998,2
119764,Richard,Kathleen,1999,4
119765,Richard,Kathleen,2000,4
119766,Richard,Kathleen,2002,4
119767,Richard,Kathleen,2003,2
119768,Richard,Kathleen,2004,10
119769,Richard,Kathleen,2005,2
119770,Richard,Kathleen,2006,2
119771,Richard,Kathleen,2007,2
119772,Richard,Kathleen,2012,2
119773,Richard,Linda,1968,22
119774,Richard,Linda,1969,20
119775,Richard,Linda,1970,15
119776,Richard,Linda,1971,18
119777,Richard,Linda,1972,14
119778,Richard,Linda,1973,12
119779,Richard,Linda,1974,11
119780,Richard,Linda,1975,13
119781,Richard,Linda,1976,6
119782,Richard,Linda,1977,8
119783,Richard,Linda,1978,3
119784,Richard,Linda,1979,18
119785,Richard,Linda,1980,20
119786,Richard,Linda,1981,21
119787,Richard,Linda,1982,16
119788,Richard,Linda,1983,14
119789,Richard,Linda,1984,9
119790,Richard,Linda,1985,6
119791,Richard,Linda,1986,11
119792,Richard,Linda,1987,6
119793,Richard,Linda,1988,5
119794,Richard,Linda,1989,15
119795,Richard,Linda,1990,9
119796,Richard,Linda,1991,12
119797,Richard,Linda,1992,11
119798,Richard,Linda,1993,6
119799,Richard,Linda,1994,6
119800,Richard,Linda,1995,7
119801,Richard,Linda,1996,3
119802,Richard,Linda,1997,2
119803,Richard,Linda,1998,4
119804,Richard,Linda,1999,4
119805,Richard,Linda,2000,3
119806,Richard,Linda,2001,2
119807,Richard,Linda,2002,4
119808,Richard,Linda,2003,4
119809,Richard,Linda,2005,3
119810,Richard,Linda,2006,3
119811,Richard,Linda,2007,2
119812,Richard,Linda,2008,2
119813,Richard,Linda,2009,3
119814,Richard,Linda,2010,3
119815,Richard,Linda,2012,2
119816,Richard,Linda,2013,3
119817,Richard,Linda,2014,2
119818,Richard,Lisa,1971,1
119819,Richard,Lisa,1974,2
119820,Richard,Lisa,1976,1
119821,Richard,Lisa,1978,2
119822,Richard,Lisa,1980,4
119823,Richard,Lisa,1981,9
119824,Richard,Lisa,1982,6
119825,Richard,Lisa,1983,8
119826,Richard,Lisa,1984,3
119827,Richard,Lisa,1985,2
119828,Richard,Lisa,1986,4
119829,Richard,Lisa,1987,4
119830,Richard,Lisa,1988,3
119831,Richard,Lisa,1989,21
119832,Richard,Lisa,1990,16
119833,Richard,Lisa,1991,9
119834,Richard,Lisa,1993,9
119835,Richard,Lisa,1995,11
119836,Richard,Lisa,1996,10
119837,Richard,Lisa,1997,6
119838,Richard,Lisa,1998,9
119839,Richard,Lisa,1999,4
119840,Richard,Lisa,2000,6
119841,Richard,Lisa,2001,2
119842,Richard,Lisa,2002,4
119843,Richard,Lisa,2003,4
119844,Richard,Lisa,2004,2
119845,Richard,Lisa,2006,2
119846,Richard,Lisa,2007,4
119847,Richard,Lisa,2008,4
119848,Richard,Lisa,2009,6
119849,Richard,Lisa,2010,2
119850,Richard,Lisa,2011,11
119851,Richard,Lisa,2012,3
119852,Richard,Lisa,2013,2
119853,Richard,Lisa,2014,4
119854,Richard,Lisa,2015,5
119855,Richard,Mary,1968,9
119856,Richard,Mary,1969,6
119857,Richard,Mary,1970,13
119858,Richard,Mary,1971,9
119859,Richard,Mary,1972,10
119860,Richard,Mary,1973,10
119861,Richard,Mary,1974,9
119862,Richard,Mary,1975,10
119863,Richard,Mary,1976,9
119864,Richard,Mary,1977,10
119865,Richard,Mary,1978,13
119866,Richard,Mary,1979,19
119867,Richard,Mary,1980,29
119868,Richard,Mary,1981,20
119869,Richard,Mary,1982,19
119870,Richard,Mary,1983,17
119871,Richard,Mary,1984,7
119872,Richard,Mary,1985,5
119873,Richard,Mary,1986,6
119874,Richard,Mary,1987,10
119875,Richard,Mary,1988,7
119876,Richard,Mary,1989,22
119877,Richard,Mary,1990,14
119878,Richard,Mary,1991,18
119879,Richard,Mary,1992,11
119880,Richard,Mary,1993,4
119881,Richard,Mary,1994,8
119882,Richard,Mary,1995,10
119883,Richard,Mary,1996,7
119884,Richard,Mary,1997,16
119885,Richard,Mary,1998,13
119886,Richard,Mary,1999,8
119887,Richard,Mary,2000,2
119888,Richard,Mary,2001,3
119889,Richard,Mary,2002,4
119890,Richard,Mary,2004,6
119891,Richard,Mary,2005,4
119892,Richard,Mary,2006,2
119893,Richard,Mary,2007,2
119894,Richard,Mary,2008,4
119895,Richard,Mary,2010,2
119896,Richard,Mary,2013,2
119897,Richard,Mary,2014,2
119898,Richard,Mary,2015,3
119899,Richard,Nancy,1968,10
119900,Richard,Nancy,1969,5
119901,Richard,Nancy,1970,8
119902,Richard,Nancy,1971,8
119903,Richard,Nancy,1972,13
119904,Richard,Nancy,1973,8
119905,Richard,Nancy,1974,6
119906,Richard,Nancy,1975,6
119907,Richard,Nancy,1976,7
119908,Richard,Nancy,1977,3
119909,Richard,Nancy,1978,7
119910,Richard,Nancy,1979,6
119911,Richard,Nancy,1980,26
119912,Richard,Nancy,1981,16
119913,Richard,Nancy,1982,15
119914,Richard,Nancy,1983,8
119915,Richard,Nancy,1984,6
119916,Richard,Nancy,1985,5
119917,Richard,Nancy,1986,2
119918,Richard,Nancy,1987,3
119919,Richard,Nancy,1988,2
119920,Richard,Nancy,1989,16
119921,Richard,Nancy,1990,14
119922,Richard,Nancy,1991,11
119923,Richard,Nancy,1992,8
119924,Richard,Nancy,1994,6
119925,Richard,Nancy,1995,4
119926,Richard,Nancy,1996,2
119927,Richard,Nancy,1997,4
119928,Richard,Nancy,1998,2
119929,Richard,Nancy,1999,4
119930,Richard,Nancy,2000,4
119931,Richard,Nancy,2001,6
119932,Richard,Nancy,2002,1
119933,Richard,Nancy,2003,3
119934,Richard,Nancy,2004,3
119935,Richard,Nancy,2006,2
119936,Richard,Nancy,2007,2
119937,Richard,Nancy,2009,3
119938,Richard,Nancy,2010,2
119939,Richard,Nancy,2012,2
119940,Richard,Pamela,1968,6
119941,Richard,Pamela,1969,4
119942,Richard,Pamela,1970,6
119943,Richard,Pamela,1971,2
119944,Richard,Pamela,1972,4
119945,Richard,Pamela,1974,2
119946,Richard,Pamela,1975,4
119947,Richard,Pamela,1976,4
119948,Richard,Pamela,1977,2
119949,Richard,Pamela,1978,4
119950,Richard,Pamela,1979,6
119951,Richard,Pamela,1980,6
119952,Richard,Pamela,1981,12
119953,Richard,Pamela,1982,8
119954,Richard,Pamela,1983,12
119955,Richard,Pamela,1984,3
119956,Richard,Pamela,1985,2
119957,Richard,Pamela,1986,2
119958,Richard,Pamela,1987,5
119959,Richard,Pamela,1988,8
119960,Richard,Pamela,1989,10
119961,Richard,Pamela,1990,3
119962,Richard,Pamela,1991,7
119963,Richard,Pamela,1992,8
119964,Richard,Pamela,1993,2
119965,Richard,Pamela,1994,2
119966,Richard,Pamela,1995,3
119967,Richard,Pamela,1996,3
119968,Richard,Pamela,1997,5
119969,Richard,Pamela,1998,6
119970,Richard,Pamela,1999,4
119971,Richard,Pamela,2001,1
119972,Richard,Pamela,2002,1
119973,Richard,Pamela,2003,2
119974,Richard,Pamela,2004,2
119975,Richard,Pamela,2005,2
119976,Richard,Pamela,2006,4
119977,Richard,Pamela,2010,2
119978,Richard,Pamela,2012,2
119979,Richard,Pamela,2015,2
119980,Richard,Patricia,1968,9
119981,Richard,Patricia,1969,16
119982,Richard,Patricia,1970,9
119983,Richard,Patricia,1971,13
119984,Richard,Patricia,1972,8
119985,Richard,Patricia,1973,16
119986,Richard,Patricia,1974,11
119987,Richard,Patricia,1975,10
119988,Richard,Patricia,1976,6
119989,Richard,Patricia,1977,11
119990,Richard,Patricia,1978,9
119991,Richard,Patricia,1979,17
119992,Richard,Patricia,1980,28
119993,Richard,Patricia,1981,12
119994,Richard,Patricia,1982,16
119995,Richard,Patricia,1983,10
119996,Richard,Patricia,1984,11
119997,Richard,Patricia,1985,3
119998,Richard,Patricia,1986,7
119999,Richard,Patricia,1987,3
120000,Richard,Patricia,1988,3
120001,Richard,Patricia,1989,5
120002,Richard,Patricia,1990,8
120003,Richard,Patricia,1991,10
120004,Richard,Patricia,1992,4
120005,Richard,Patricia,1993,8
120006,Richard,Patricia,1994,10
120007,Richard,Patricia,1995,5
120008,Richard,Patricia,1996,12
120009,Richard,Patricia,1997,5
120010,Richard,Patricia,1998,3
120011,Richard,Patricia,1999,8
120012,Richard,Patricia,2000,4
120013,Richard,Patricia,2001,5
120014,Richard,Patricia,2002,2
120015,Richard,Patricia,2003,6
120016,Richard,Patricia,2004,10
120017,Richard,Patricia,2005,1
120018,Richard,Patricia,2006,3
120019,Richard,Patricia,2008,3
120020,Richard,Patricia,2009,2
120021,Richard,Patricia,2010,5
120022,Richard,Patricia,2011,1
120023,Richard,Patricia,2012,3
120024,Richard,Patricia,2013,2
120025,Richard,Patricia,2014,2
120026,Richard,Sandra,1968,8
120027,Richard,Sandra,1969,5
120028,Richard,Sandra,1970,2
120029,Richard,Sandra,1971,7
120030,Richard,Sandra,1972,9
120031,Richard,Sandra,1973,3
120032,Richard,Sandra,1974,3
120033,Richard,Sandra,1975,3
120034,Richard,Sandra,1976,8
120035,Richard,Sandra,1977,4
120036,Richard,Sandra,1978,6
120037,Richard,Sandra,1979,8
120038,Richard,Sandra,1980,6
120039,Richard,Sandra,1981,14
120040,Richard,Sandra,1982,6
120041,Richard,Sandra,1983,9
120042,Richard,Sandra,1985,5
120043,Richard,Sandra,1986,5
120044,Richard,Sandra,1987,3
120045,Richard,Sandra,1988,7
120046,Richard,Sandra,1989,12
120047,Richard,Sandra,1990,10
120048,Richard,Sandra,1991,6
120049,Richard,Sandra,1992,7
120050,Richard,Sandra,1994,6
120051,Richard,Sandra,1995,6
120052,Richard,Sandra,1997,2
120053,Richard,Sandra,1999,2
120054,Richard,Sandra,2000,2
120055,Richard,Sandra,2001,2
120056,Richard,Sandra,2004,2
120057,Richard,Sandra,2007,2
120058,Richard,Sandra,2008,2
120059,Richard,Sandra,2014,2
120060,Richard,Susan,1968,17
120061,Richard,Susan,1969,13
120062,Richard,Susan,1970,9
120063,Richard,Susan,1971,8
120064,Richard,Susan,1972,12
120065,Richard,Susan,1973,9
120066,Richard,Susan,1974,11
120067,Richard,Susan,1975,9
120068,Richard,Susan,1976,4
120069,Richard,Susan,1977,9
120070,Richard,Susan,1978,11
120071,Richard,Susan,1979,25
120072,Richard,Susan,1980,20
120073,Richard,Susan,1981,12
120074,Richard,Susan,1982,18
120075,Richard,Susan,1983,13
120076,Richard,Susan,1984,9
120077,Richard,Susan,1985,13
120078,Richard,Susan,1986,10
120079,Richard,Susan,1987,7
120080,Richard,Susan,1988,2
120081,Richard,Susan,1989,17
120082,Richard,Susan,1990,10
120083,Richard,Susan,1991,3
120084,Richard,Susan,1992,16
120085,Richard,Susan,1993,8
120086,Richard,Susan,1994,3
120087,Richard,Susan,1995,14
120088,Richard,Susan,1996,5
120089,Richard,Susan,1997,11
120090,Richard,Susan,1998,9
120091,Richard,Susan,1999,8
120092,Richard,Susan,2000,11
120093,Richard,Susan,2001,7
120094,Richard,Susan,2002,9
120095,Richard,Susan,2005,6
120096,Richard,Susan,2006,6
120097,Richard,Susan,2007,4
120098,Richard,Susan,2008,4
120099,Richard,Susan,2009,2
120100,Richard,Susan,2011,4
120101,Richard,Susan,2012,3
120102,Richard,Susan,2013,2
120103,Richard,Susan,2014,2
120104,Richelle,Michael,1991,2
120105,Richelle,Michael,1998,2
120106,Richelle,Michael,2005,2
120107,Richelle,Michael,2008,2
120108,Rick,Barbara,1970,1
120109,Rick,Barbara,1978,1
120110,Rick,Barbara,1979,3
120111,Rick,Barbara,2004,2
120112,Rick,Barbara,2010,2
120113,Rick,Barbara,2013,2
120114,Rick,Bonnie,1977,1
120115,Rick,Bonnie,1979,2
120116,Rick,Bonnie,1982,2
120117,Rick,Bonnie,1985,1
120118,Rick,Bonnie,1988,1
120119,Rick,Bonnie,1993,2
120120,Rick,Bonnie,1995,2
120121,Rick,Cheryl,1969,1
120122,Rick,Cheryl,1980,2
120123,Rick,Cheryl,1981,2
120124,Rick,Cheryl,1990,4
120125,Rick,Cheryl,2007,2
120126,Rick,Debra,1971,1
120127,Rick,Debra,1973,1
120128,Rick,Debra,1974,1
120129,Rick,Debra,1976,2
120130,Rick,Debra,1978,1
120131,Rick,Debra,1979,1
120132,Rick,Debra,1980,4
120133,Rick,Debra,1982,4
120134,Rick,Debra,1984,2
120135,Rick,Debra,1998,1
120136,Rick,Debra,2013,1
120137,Rick,Denise,1977,2
120138,Rick,Denise,1979,2
120139,Rick,Denise,1980,2
120140,Rick,Denise,1995,4
120141,Rick,Denise,2002,2
120142,Rick,Denise,2003,2
120143,Rick,Elizabeth,1968,1
120144,Rick,Elizabeth,1971,1
120145,Rick,Elizabeth,1989,3
120146,Rick,Elizabeth,1990,2
120147,Rick,Elizabeth,1991,2
120148,Rick,Elizabeth,2002,2
120149,Rick,Jennifer,1983,4
120150,Rick,Jennifer,1987,1
120151,Rick,Jennifer,1994,3
120152,Rick,Jennifer,1997,1
120153,Rick,Jennifer,2002,2
120154,Rick,Karen,1969,1
120155,Rick,Karen,1973,1
120156,Rick,Karen,1976,1
120157,Rick,Karen,1977,1
120158,Rick,Karen,1980,1
120159,Rick,Karen,1981,6
120160,Rick,Karen,1982,1
120161,Rick,Karen,1984,4
120162,Rick,Karen,1985,1
120163,Rick,Karen,1992,3
120164,Rick,Karen,2001,2
120165,Rick,Laura,1984,3
120166,Rick,Laura,1985,1
120167,Rick,Laura,1991,2
120168,Rick,Laura,1992,2
120169,Rick,Laura,2006,2
120170,Rick,Laura,2010,2
120171,Rick,Linda,1970,1
120172,Rick,Linda,1971,1
120173,Rick,Linda,1972,2
120174,Rick,Linda,1975,1
120175,Rick,Linda,1979,2
120176,Rick,Linda,1980,2
120177,Rick,Linda,1982,2
120178,Rick,Linda,1983,2
120179,Rick,Linda,1984,3
120180,Rick,Linda,1987,1
120181,Rick,Linda,1999,2
120182,Rick,Lisa,1979,1
120183,Rick,Lisa,1980,2
120184,Rick,Lisa,1985,1
120185,Rick,Lisa,1990,2
120186,Rick,Lisa,1999,2
120187,Rick,Lisa,2000,2
120188,Rick,Lisa,2013,2
120189,Rick,Mary,1972,1
120190,Rick,Mary,1973,1
120191,Rick,Mary,1975,1
120192,Rick,Mary,1980,3
120193,Rick,Mary,1983,1
120194,Rick,Mary,1984,1
120195,Rick,Mary,1989,1
120196,Rick,Mary,1990,3
120197,Rick,Mary,1993,3
120198,Rick,Mary,2003,1
120199,Rick,Nancy,1973,1
120200,Rick,Nancy,1978,2
120201,Rick,Nancy,1981,4
120202,Rick,Nancy,1994,2
120203,Rick,Nancy,1998,2
120204,Rick,Nancy,2009,1
120205,Rick,Nancy,2010,2
120206,Rick,Patricia,1976,1
120207,Rick,Patricia,1980,1
120208,Rick,Patricia,1981,3
120209,Rick,Patricia,1982,2
120210,Rick,Patricia,1984,1
120211,Rick,Patricia,1990,2
120212,Rick,Patricia,1992,2
120213,Rick,Patricia,1998,1
120214,Rick,Patricia,1999,1
120215,Rick,Susan,1968,1
120216,Rick,Susan,1974,1
120217,Rick,Susan,1975,1
120218,Rick,Susan,1978,1
120219,Rick,Susan,1979,2
120220,Rick,Susan,1980,4
120221,Rick,Susan,1984,1
120222,Rick,Susan,1987,1
120223,Rick,Susan,1990,2
120224,Rick,Susan,1991,2
120225,Rick,Susan,1993,3
120226,Ricky,Barbara,1970,1
120227,Ricky,Barbara,1975,2
120228,Ricky,Barbara,1978,1
120229,Ricky,Barbara,1995,2
120230,Ricky,Barbara,1999,2
120231,Ricky,Brenda,1968,1
120232,Ricky,Brenda,1982,2
120233,Ricky,Brenda,1993,2
120234,Ricky,Brenda,1998,2
120235,Ricky,Brenda,2001,2
120236,Ricky,Deborah,1977,1
120237,Ricky,Deborah,1979,1
120238,Ricky,Deborah,1997,2
120239,Ricky,Deborah,2000,2
120240,Ricky,Deborah,2011,2
120241,Ricky,Debra,1975,1
120242,Ricky,Debra,1985,1
120243,Ricky,Debra,1987,1
120244,Ricky,Debra,1992,1
120245,Ricky,Debra,2001,2
120246,Ricky,Debra,2006,2
120247,Ricky,Elizabeth,1980,4
120248,Ricky,Elizabeth,1983,2
120249,Ricky,Elizabeth,1986,1
120250,Ricky,Elizabeth,1987,1
120251,Ricky,Elizabeth,1988,1
120252,Ricky,Elizabeth,1995,2
120253,Ricky,Elizabeth,2008,2
120254,Ricky,Karen,1979,1
120255,Ricky,Karen,1982,1
120256,Ricky,Karen,1984,1
120257,Ricky,Karen,1992,1
120258,Ricky,Karen,1995,2
120259,Ricky,Karen,1996,2
120260,Ricky,Kimberly,1977,1
120261,Ricky,Kimberly,1982,2
120262,Ricky,Kimberly,1989,3
120263,Ricky,Kimberly,1995,2
120264,Ricky,Kimberly,1997,2
120265,Ricky,Kristen,1983,2
120266,Ricky,Kristen,1989,3
120267,Ricky,Kristen,2005,2
120268,Ricky,Kristen,2006,2
120269,Ricky,Leslie,1974,1
120270,Ricky,Leslie,1979,2
120271,Ricky,Leslie,1989,2
120272,Ricky,Leslie,1993,1
120273,Ricky,Leslie,2014,2
120274,Ricky,Linda,1976,1
120275,Ricky,Linda,1979,1
120276,Ricky,Linda,1981,2
120277,Ricky,Linda,1983,2
120278,Ricky,Linda,1990,1
120279,Ricky,Linda,2003,1
120280,Ricky,Linda,2004,1
120281,Ricky,Linda,2009,2
120282,Ricky,Mary,1977,1
120283,Ricky,Mary,1989,2
120284,Ricky,Mary,1993,1
120285,Ricky,Mary,1996,2
120286,Ricky,Mary,1999,1
120287,Ricky,Mary,2003,2
120288,Ricky,Mary,2004,2
120289,Ricky,Pamela,1973,1
120290,Ricky,Pamela,1977,1
120291,Ricky,Pamela,1980,2
120292,Ricky,Pamela,1982,2
120293,Ricky,Pamela,2004,2
120294,Ricky,Pamela,2012,1
120295,Ricky,Pamela,2014,2
120296,Ricky,Sandra,1977,1
120297,Ricky,Sandra,1981,2
120298,Ricky,Sandra,1983,2
120299,Ricky,Sandra,1989,3
120300,Ricky,Sandra,1991,1
120301,Ricky,Sandra,2002,1
120302,Ricky,Susan,1976,1
120303,Ricky,Susan,1977,1
120304,Ricky,Susan,1978,1
120305,Ricky,Susan,1981,2
120306,Ricky,Susan,1982,2
120307,Ricky,Susan,2001,2
120308,Ricky,Teresa,1975,1
120309,Ricky,Teresa,1979,2
120310,Ricky,Teresa,1982,2
120311,Ricky,Teresa,1984,2
120312,Ricky,Teresa,1986,1
120313,Ricky,Teresa,2001,1
120314,Ricky,Teresa,2002,1
120315,Rigoberto,Maria,1995,1
120316,Rigoberto,Maria,1996,1
120317,Rigoberto,Maria,2004,2
120318,Rigoberto,Maria,2005,2
120319,Rigoberto,Maria,2009,1
120320,Rigoberto,Maria,2010,2
120321,Rigoberto,Maria,2014,2
120322,Rita,Daniel,1977,1
120323,Rita,Daniel,1980,2
120324,Rita,Daniel,1981,2
120325,Rita,Daniel,1985,1
120326,Rita,Daniel,1986,1
120327,Rita,Daniel,1991,2
120328,Rita,Daniel,1993,2
120329,Rita,Daniel,2003,2
120330,Rita,Daniel,2009,2
120331,Rita,Daniel,2012,2
120332,Rita,Daniel,2014,2
120333,Rita,David,1969,2
120334,Rita,David,1977,1
120335,Rita,David,1979,2
120336,Rita,David,1983,2
120337,Rita,David,1985,1
120338,Rita,David,1986,1
120339,Rita,David,1987,1
120340,Rita,David,1993,1
120341,Rita,David,1996,3
120342,Rita,David,1997,2
120343,Rita,David,2001,2
120344,Rita,David,2006,1
120345,Rita,David,2011,2
120346,Rita,David,2012,2
120347,Rita,Gary,1970,1
120348,Rita,Gary,1971,1
120349,Rita,Gary,1973,1
120350,Rita,Gary,1976,1
120351,Rita,Gary,1978,2
120352,Rita,Gary,1983,2
120353,Rita,Gary,1984,1
120354,Rita,Gary,1985,1
120355,Rita,Gary,1988,1
120356,Rita,Gary,1992,2
120357,Rita,Gary,2002,4
120358,Rita,Gary,2008,2
120359,Rita,James,1969,2
120360,Rita,James,1971,2
120361,Rita,James,1972,1
120362,Rita,James,1974,1
120363,Rita,James,1975,1
120364,Rita,James,1976,3
120365,Rita,James,1977,1
120366,Rita,James,1978,2
120367,Rita,James,1979,3
120368,Rita,James,1980,4
120369,Rita,James,1981,2
120370,Rita,James,1984,3
120371,Rita,James,1988,2
120372,Rita,James,1989,4
120373,Rita,James,1991,1
120374,Rita,James,1993,1
120375,Rita,James,1997,2
120376,Rita,James,1998,4
120377,Rita,James,2003,2
120378,Rita,James,2004,2
120379,Rita,John,1968,2
120380,Rita,John,1969,2
120381,Rita,John,1971,2
120382,Rita,John,1972,1
120383,Rita,John,1976,2
120384,Rita,John,1977,2
120385,Rita,John,1978,4
120386,Rita,John,1979,5
