Spouse_A_First_Name,Spouse_B_First_Name,counts
Sheri,Jeffrey,16
Sheri,William,14
Sheri,Joseph,14
Sheri,Brian,14
Sheri,Daniel,13
Sheri,Thomas,13
Sheridan,David,6
Sherman,Barbara,6
Sheron,Donald,6
Sherri,Michael,38
Sherri,John,30
Sherri,James,23
Sherri,Mark,23
Sherri,Richard,22
Sherri,Robert,18
Sherri,David,18
Sherri,Jeffrey,18
Sherri,Thomas,14
Sherri,Kenneth,13
Sherri,Joseph,13
Sherri,Daniel,12
Sherri,William,12
Sherri,Anthony,11
Sherri,Steven,11
Sherrie,Michael,28
Sherrie,Robert,18
Sherrie,Richard,13
Sherrie,David,11
Sherrie,Mark,11
Sherrie,William,10
Sherrie,Steven,10
Sherrie,John,10
Sherrie,James,10
Sherrie,Daniel,9
Sherrie,Patrick,8
Sherrie,Thomas,8
Sherrie,Craig,7
Sherrie,Ronald,7
Sherrie,Charles,6
Sherrill,Michael,7
Sherrill,Richard,6
Sherrill,Robert,6
Sherrill,Edward,6
Sherry,Michael,64
Sherry,John,62
Sherry,Robert,56
Sherry,James,53
Sherry,David,39
Sherry,Richard,35
Sherry,Donald,32
Sherry,William,31
Sherry,Thomas,25
Sherry,Mark,24
Sherry,Ronald,22
Sherry,Larry,21
Sherry,Joseph,21
Sherry,Daniel,20
Sherry,Jeffrey,20
Sherryl,Scott,6
Sheryl,Michael,65
Sheryl,James,51
Sheryl,David,42
Sheryl,John,42
Sheryl,Richard,32
Sheryl,Robert,32
Sheryl,William,30
Sheryl,Thomas,27
Sheryl,Ronald,27
Sheryl,Kenneth,21
Sheryl,Mark,20
Sheryl,Stephen,19
Sheryl,Steven,18
Sheryl,Scott,18
Sheryl,Daniel,16
Shirley,John,122
Shirley,Robert,120
Shirley,James,116
Shirley,William,82
Shirley,David,80
Shirley,Michael,76
Shirley,Richard,70
Shirley,Ronald,54
Shirley,Thomas,52
Shirley,Donald,47
Shirley,Charles,45
Shirley,Steven,35
Shirley,Joseph,35
Shirley,Gary,33
Shirley,George,26
Shirly,George,6
Shu,David,8
Shu,Scott,6
Sidney,Janet,10
Sidney,Jennifer,6
Sidney,David,6
Sidney,Mary,6
Sierra,John,6
Silvia,Jose,10
Silvia,Joseph,8
Silvia,Carlos,8
Silvia,David,8
Silvia,Michael,6
Silvia,Andres,6
Silvia,Israel,6
Silvia,Hector,6
Simon,Nancy,7
Simon,Mary,7
Simon,Sarah,6
Simon,Maria,6
Simon,Kimberly,6
Simon,Joan,6
Simone,David,7
Simone,James,6
Simone,Andrew,6
Sindy,Michael,6
Siobhan,Michael,6
Siobhan,Jason,6
Siri,Robert,7
Siri,Christopher,6
Skye,Ben,6
Socorro,Jose,6
Sofia,Sean,6
Son,Kim,8
Son,Phuong,8
Son,Thu,7
Son,Anh,7
Son,Ngoc,6
Son,My,6
Sondra,John,8
Sondra,Timothy,6
Sondra,Robert,6
Sonia,Robert,17
Sonia,James,16
Sonia,William,15
Sonia,Juan,12
Sonia,Jose,10
Sonia,David,10
Sonia,Brian,9
Sonia,Michael,9
Sonia,Matthew,9
Sonia,Donald,7
Sonia,Christopher,7
Sonia,Charles,7
Sonia,John,7
Sonia,Jason,6
Sonia,Scott,6
Sonja,Michael,31
Sonja,Jeffrey,19
Sonja,Robert,18
Sonja,John,17
Sonja,Kenneth,15
Sonja,James,15
Sonja,William,14
Sonja,Mark,13
Sonja,Steven,13
Sonja,David,13
Sonja,Daniel,10
Sonja,Donald,10
Sonja,Richard,9
Sonja,Andrew,9
Sonja,Christopher,8
Sonya,James,22
Sonya,Robert,13
Sonya,Matthew,9
Sonya,William,7
Sonya,Timothy,6
Sonya,Thomas,6
Sonya,Charles,6
Sonya,Jason,6
Sonya,Michael,6
Sonya,Ronald,6
Sonya,Anthony,6
Sonya,Aaron,6
Sophia,Christopher,11
Sophia,John,8
Spencer,Jennifer,12
Spencer,Katherine,10
Spencer,Mary,8
Spencer,Emily,6
Spencer,Ashley,6
Spencer,Elizabeth,6
Stacey,Michael,48
Stacey,David,43
Stacey,Mark,40
Stacey,John,40
Stacey,James,38
Stacey,Daniel,30
Stacey,Jeffrey,26
Stacey,William,26
Stacey,Steven,24
Stacey,Jason,24
Stacey,Robert,23
Stacey,Scott,23
Stacey,Joseph,22
Stacey,Christopher,21
Stacey,Brian,20
Staci,Michael,16
Staci,David,15
Staci,Christopher,12
Staci,John,9
Staci,Richard,7
Staci,James,7
Staci,Ryan,6
Staci,Scott,6
Stacia,Robert,6
Stacia,Michael,6
Stacie,David,14
Stacie,John,13
Stacie,Thomas,11
Stacie,Michael,10
Stacie,Jason,10
Stacie,Jeffrey,10
Stacie,Robert,10
Stacie,Christopher,10
Stacie,Mark,9
Stacie,James,8
Stacie,William,8
Stacie,Jonathan,7
Stacie,Douglas,7
Stacie,Eric,7
Stacie,Richard,6
Stacy,Michael,61
Stacy,James,54
Stacy,John,53
Stacy,Robert,50
Stacy,David,45
Stacy,Thomas,33
Stacy,Mark,32
Stacy,Daniel,31
Stacy,Eric,29
Stacy,Scott,27
Stacy,Steven,27
Stacy,Jeffrey,27
Stacy,Brian,26
Stacy,William,26
Stacy,Christopher,24
Stanley,Mary,50
Stanley,Linda,42
Stanley,Patricia,41
Stanley,Sharon,29
Stanley,Susan,28
Stanley,Barbara,22
Stanley,Kathleen,22
Stanley,Michelle,21
Stanley,Nancy,19
Stanley,Karen,19
Stanley,Diane,19
Stanley,Pamela,18
Stanley,Cheryl,18
Stanley,Jennifer,17
Stanley,Carol,16
Stefan,Susan,9
Stefan,Jennifer,6
Stefan,Sarah,6
Stefanie,Michael,13
Stefanie,Christopher,10
Stefanie,Scott,10
Stefanie,Robert,9
Stefanie,Ryan,8
Stefanie,David,8
Stefanie,Matthew,8
Stefanie,Kevin,7
Stefanie,James,7
Stefanie,Daniel,6
Stefanie,Todd,6
Stefanie,Jason,6
Stefanie,Richard,6
Steffanie,Jeremy,6
Stella,Steven,11
Stella,Paul,11
Stella,James,8
Stella,Andrew,7
Stella,Mark,7
Stella,Joseph,7
Stella,Robert,6
Stephan,Susan,7
Stephan,Mary,6
Stephan,Catherine,6
Stephanie,Michael,222
Stephanie,David,176
Stephanie,John,140
Stephanie,James,130
Stephanie,Christopher,114
Stephanie,Robert,106
Stephanie,William,99
Stephanie,Mark,94
Stephanie,Matthew,88
Stephanie,Daniel,88
Stephanie,Brian,84
Stephanie,Richard,77
Stephanie,Eric,72
Stephanie,Jeffrey,72
Stephanie,Steven,71
Stephen,Susan,199
Stephen,Karen,180
Stephen,Mary,179
Stephen,Linda,149
Stephen,Jennifer,133
Stephen,Patricia,123
Stephen,Lisa,107
Stephen,Julie,105
Stephen,Nancy,93
Stephen,Sharon,92
Stephen,Deborah,90
Stephen,Barbara,88
Stephen,Kathleen,86
Stephen,Carol,80
Stephen,Laura,79
Steve,Susan,38
Steve,Jennifer,30
Steve,Linda,29
Steve,Lisa,25
Steve,Mary,25
Steve,Barbara,20
Steve,Sandra,20
Steve,Laura,20
Steve,Cynthia,19
Steve,Patricia,18
Steve,Karen,18
Steve,Amy,18
Steve,Wendy,15
Steve,Lori,15
Steve,Debra,14
Steven,Susan,284
Steven,Mary,251
Steven,Jennifer,224
Steven,Linda,221
Steven,Karen,211
Steven,Patricia,195
Steven,Lisa,179
Steven,Kathleen,158
Steven,Cynthia,152
Steven,Kimberly,151
Steven,Deborah,149
Steven,Barbara,148
Steven,Laura,134
Steven,Julie,127
Steven,Nancy,126
Stewart,Linda,8
Stewart,Susan,7
Stewart,Patricia,6
Stewart,Mary,6
Stewart,Denise,6
Stuart,Susan,20
Stuart,Mary,18
Stuart,Linda,14
Stuart,Lisa,13
Stuart,Amy,13
Stuart,Joyce,13
Stuart,Nancy,11
Stuart,Barbara,11
Stuart,Diane,11
Stuart,Catherine,11
Stuart,Katherine,10
Stuart,Karen,10
Stuart,Patricia,10
Stuart,Anne,8
Stuart,Debra,8
Su,James,7
Su,Sang,6
Sue,John,39
Sue,Robert,39
Sue,David,35
Sue,Michael,31
Sue,James,25
Sue,Steven,21
Sue,William,20
Sue,Richard,18
Sue,Charles,17
Sue,Thomas,17
Sue,Kenneth,12
Sue,Kevin,12
Sue,Edward,11
Sue,Paul,10
Sue,Timothy,10
Summer,Matthew,10
Summer,James,10
Summer,David,9
Summer,William,8
Summer,John,8
Summer,Christopher,6
Summer,Jason,6
Summer,Jeffrey,6
Summer,Mark,6
Summer,Scott,6
Sun,Sung,13
Sun,Daniel,7
Sun,David,6
Sun,Douglas,6
Sun,Jae,6
Sung,Eun,16
Sung,Sun,13
Sung,Young,9
Sung,Mi,9
Sung,Daniel,7
Sung,Yoon,7
Sung,Kyung,7
Sung,Dong,6
Sung,James,6
Sung,Jung,6
Sunny,Scott,6
Sunny,Robert,6
Susan,Michael,705
Susan,Robert,617
Susan,John,577
Susan,James,552
Susan,David,550
Susan,Richard,405
Susan,William,395
Susan,Thomas,306
Susan,Mark,288
Susan,Steven,284
Susan,Paul,228
Susan,Daniel,211
Susan,Brian,210
Susan,Jeffrey,205
Susan,Stephen,199
Susana,James,7
Susana,Alejandro,6
Susana,Jose,6
Susana,Robert,6
Susann,John,6
Susanna,Michael,11
Susanna,Robert,7
Susanna,Benjamin,6
Susanna,John,6
Susannah,James,6
Susannah,David,6
Susanne,Robert,25
Susanne,John,17
Susanne,James,15
Susanne,Michael,12
Susanne,David,11
Susanne,Kenneth,10
Susanne,Christopher,9
Susanne,Thomas,8
Susanne,George,8
Susanne,Scott,7
Susanne,Stephen,7
Susanne,William,6
Susanne,Richard,6
Susanne,Andrew,6
Susanne,Jeffrey,6
Susie,James,8
Suzan,John,9
Suzan,James,8
Suzan,Mark,8
Suzan,Robert,7
Suzan,Michael,6
Suzan,Richard,6
Suzann,William,11
Suzanne,John,153
Suzanne,Michael,153
Suzanne,David,95
Suzanne,Robert,89
Suzanne,James,84
Suzanne,Richard,81
Suzanne,William,73
Suzanne,Mark,58
Suzanne,Steven,52
Suzanne,Thomas,47
Suzanne,Daniel,45
Suzanne,Donald,44
Suzanne,Kevin,41
Suzanne,Jeffrey,41
Suzanne,Christopher,40
Suzette,James,9
Suzette,Michael,8
Suzette,Robert,6
Svetlana,Pavel,15
Svetlana,Andrey,10
Svetlana,Michael,9
Svetlana,Vitaliy,8
Svetlana,Nikolay,8
Svetlana,Sergey,8
Svetlana,David,8
Svetlana,Eugene,6
Svetlana,Ruslan,6
Sydney,Michael,12
Sydney,David,11
Sydney,William,8
Sydney,Patrick,7
Sydney,John,7
Sydney,James,6
Sydney,Timothy,6
Sylvia,Robert,46
Sylvia,John,46
Sylvia,Michael,37
Sylvia,William,32
Sylvia,James,28
Sylvia,David,26
Sylvia,Thomas,17
Sylvia,Mark,17
Sylvia,Charles,17
Sylvia,Paul,17
Sylvia,Daniel,16
Sylvia,Richard,16
Sylvia,Donald,15
Sylvia,Ronald,14
Sylvia,Steven,14
Tabatha,Timothy,6
Tabitha,Michael,10
Tam,Toan,6
Tam,Thu,6
Tamara,Michael,82
Tamara,Robert,76
Tamara,David,72
Tamara,James,69
Tamara,John,56
Tamara,Richard,50
Tamara,Mark,48
Tamara,William,40
Tamara,Steven,38
Tamara,Thomas,37
Tamara,Jeffrey,30
Tamara,Christopher,28
Tamara,Brian,28
Tamara,Matthew,27
Tamara,Timothy,26
Tamela,Steven,7
Tamera,Michael,20
Tamera,James,13
Tamera,John,11
Tamera,David,10
Tamera,Thomas,10
Tamera,Robert,9
Tamera,Scott,7
Tamera,Joseph,6
Tamera,Gregory,6
Tami,Michael,34
Tami,Mark,27
Tami,Jeffrey,27
Tami,James,27
Tami,John,23
Tami,Richard,22
Tami,Robert,19
Tami,Jason,19
Tami,William,18
Tami,Steven,17
Tami,Gregory,16
Tami,Christopher,15
Tami,David,15
Tami,Thomas,15
Tami,Scott,15
Tammara,Brian,7
Tammi,Robert,10
Tammi,Michael,7
Tammi,David,7
Tammie,Michael,22
Tammie,Mark,12
Tammie,James,12
Tammie,William,10
Tammie,Robert,8
Tammie,John,8
Tammie,Steven,7
Tammie,Daniel,7
Tammie,Gregory,6
Tammy,Michael,94
Tammy,John,64
Tammy,James,57
Tammy,David,56
Tammy,Richard,44
Tammy,Robert,43
Tammy,William,43
Tammy,Daniel,40
Tammy,Mark,38
Tammy,Steven,32
Tammy,Kevin,28
Tammy,Gary,27
Tammy,Jeffrey,27
Tammy,Timothy,25
Tammy,Thomas,24
Tamra,David,12
Tamra,James,12
Tamra,John,12
Tamra,Eric,8
Tamra,Matthew,6
Tan,Thuy,6
Tana,James,10
Tana,Steven,9
Tana,Michael,7
Tana,Robert,7
Tana,Timothy,6
Tana,David,6
Tania,Michael,14
Tania,David,8
Tania,Kenneth,7
Tania,Martin,7
Tania,Christopher,7
Tania,Jason,6
Tanya,Robert,45
Tanya,David,42
Tanya,Michael,39
Tanya,John,35
Tanya,Jeffrey,29
Tanya,Christopher,26
Tanya,Mark,24
Tanya,Scott,24
Tanya,Anthony,24
Tanya,Jason,23
Tanya,Brian,23
Tanya,James,19
Tanya,Timothy,19
Tanya,Douglas,16
Tanya,Steven,15
Tara,Michael,76
Tara,David,38
Tara,John,36
Tara,Christopher,35
Tara,Mark,32
Tara,Robert,31
Tara,James,30
Tara,Kevin,26
Tara,Richard,25
Tara,Daniel,24
Tara,Andrew,24
Tara,Steven,23
Tara,Jason,22
Tara,William,21
Tara,Timothy,21
Tari,Michael,7
Taryn,Christopher,8
Taryn,Matthew,6
Tasha,Michael,16
Tasha,Jeffrey,10
Tasha,David,6
Tatiana,Michael,10
Tatiana,James,6
Tatyana,Vladimir,13
Tatyana,Sergey,13
Tatyana,Pavel,12
Tatyana,Andrey,10
Tatyana,Vitaliy,8
Tatyana,Aleksandr,8
Tatyana,Roman,6
Tatyana,Ivan,6
Tatyana,Thomas,6
Tatyana,Vadim,6
Tatyana,Viktor,6
Tatyana,Aleksey,6
Tatyana,David,6
Tawnya,Jason,6
Tawnya,John,6
Taylor,Sarah,10
Taylor,Shannon,10
Taylor,Amanda,6
Taylor,Justin,6
Ted,Susan,20
Ted,Barbara,15
Ted,Linda,13
Ted,Judith,9
Ted,Sharon,9
Ted,Cheryl,8
Ted,Carol,8
Ted,Debra,8
Ted,Marilyn,7
Ted,Laurie,7
Ted,Pamela,7
Ted,Christina,7
Ted,Diane,7
Ted,Janet,7
Ted,Elizabeth,6
Tera,Michael,7
Tera,James,6
Tera,David,6
Terence,Mary,14
Terence,Linda,11
Terence,Susan,7
Terence,Jennifer,7
Terence,Elizabeth,7
Terence,Karen,7
Terence,Nancy,7
Terence,Carol,6
Terence,Deborah,6
Teresa,Michael,229
Teresa,David,197
Teresa,John,188
Teresa,Robert,157
Teresa,James,141
Teresa,Steven,109
Teresa,Richard,106
Teresa,Mark,99
Teresa,William,89
Teresa,Daniel,83
Teresa,Scott,81
Teresa,Jeffrey,75
Teresa,Thomas,75
Teresa,Christopher,65
Teresa,Joseph,55
Teresita,John,7
Teresita,Wayne,6
Teri,Robert,41
Teri,John,32
Teri,David,29
Teri,Michael,29
Teri,Steven,22
Teri,Mark,19
Teri,William,18
Teri,James,17
Teri,Daniel,15
Teri,Kevin,14
Teri,Ronald,14
Teri,Brian,12
Teri,Richard,12
Teri,Donald,10
Teri,Eric,10
Terra,Michael,8
Terra,Jason,8
Terrance,Linda,16
Terrance,Patricia,14
Terrance,Cynthia,10
Terrance,Mary,10
Terrance,Christine,9
Terrance,Kathleen,9
Terrance,Christina,8
Terrance,Diane,8
Terrance,Susan,7
Terrance,Janice,6
Terrance,Margaret,6
Terrance,Nancy,6
Terrance,Donna,6
Terrance,Barbara,6
Terrence,Mary,16
Terrence,Karen,15
Terrence,Susan,14
Terrence,Deborah,10
Terrence,Linda,9
Terrence,Suzanne,9
Terrence,Kathleen,8
Terrence,Patricia,8
Terrence,Cynthia,8
Terrence,Theresa,8
Terrence,Nancy,7
Terrence,Michelle,7
Terrence,Barbara,7
Terrence,Donna,7
Terrence,Sandra,7
Terri,John,64
Terri,James,58
Terri,Michael,55
Terri,Robert,54
Terri,David,54
Terri,Thomas,53
Terri,William,51
Terri,Richard,42
Terri,Mark,36
Terri,Brian,34
Terri,Steven,33
Terri,Donald,26
Terri,Ronald,25
Terri,Kenneth,22
Terri,Daniel,22
Terrie,Robert,12
Terrie,Michael,10
Terrie,John,8
Terrill,Richard,7
Terry,Linda,84
Terry,Susan,68
Terry,Patricia,62
Terry,Mary,61
Terry,Lisa,49
Terry,Karen,47
Terry,Nancy,42
Terry,Debra,42
Terry,Deborah,40
Terry,Michael,39
Terry,James,39
Terry,David,37
Terry,Kathleen,37
Terry,Robert,36
Terry,Cynthia,36
Tessa,Robert,7
Tessa,Jonathan,6
Thang,Phuong,10
Thanh,Trang,21
Thanh,Minh,16
Thanh,Hoang,11
Thanh,Dung,11
Thanh,Thanh,10
Thanh,Hai,10
Thanh,Hoa,9
Thanh,Kim,8
Thanh,Hanh,8
Thanh,Hien,8
Thanh,Hong,8
Thanh,Ngoc,8
Thanh,Vinh,8
Thanh,Nga,7
Thanh,Thu,7
Thao,Anh,10
Thao,Minh,8
Thao,Thanh,6
Thao,David,6
Thao,Hiep,6
Thea,David,7
Thelma,James,15
Thelma,John,12
Thelma,Jack,11
Thelma,Robert,9
Thelma,Donald,9
Thelma,Michael,8
Thelma,William,8
Thelma,Joe,7
Thelma,Bruce,6
Thelma,Edward,6
Thelma,Jose,6
Thelma,Harold,6
Theodore,Susan,36
Theodore,Mary,30
Theodore,Linda,26
Theodore,Nancy,24
Theodore,Sandra,22
Theodore,Patricia,22
Theodore,Teresa,21
Theodore,Lisa,19
Theodore,Michelle,16
Theodore,Elizabeth,16
Theodore,Cheryl,16
Theodore,Barbara,15
Theodore,Diane,14
Theodore,Carolyn,13
Theodore,Margaret,13
Theresa,Michael,149
Theresa,David,121
Theresa,John,108
Theresa,Robert,105
Theresa,Richard,78
Theresa,James,71
Theresa,William,61
Theresa,Steven,60
Theresa,Thomas,54
Theresa,Mark,53
Theresa,Paul,50
Theresa,Kenneth,47
Theresa,Timothy,46
Theresa,Ronald,45
Theresa,Scott,41
Therese,James,22
Therese,John,15
Therese,Robert,13
Therese,Thomas,12
Therese,William,12
Therese,Stephen,10
Therese,Michael,9
Therese,Mark,9
Therese,Gary,8
Therese,Daniel,8
Therese,David,8
Therese,Patrick,7
Therese,Jeffrey,7
Thi,Van,10
Thien,Phuong,6
Thinh,Linh,8
Thomas,Mary,318
Thomas,Susan,306
Thomas,Linda,284
Thomas,Karen,238
Thomas,Patricia,205
Thomas,Barbara,199
Thomas,Jennifer,196
Thomas,Lisa,195
Thomas,Elizabeth,189
Thomas,Deborah,181
Thomas,Nancy,179
Thomas,Julie,147
Thomas,Kathleen,146
Thomas,Laura,135
Thomas,Kimberly,135
Thong,Kim,7
Thu,Trung,10
Thu,Hung,8
Thu,Duc,8
Thu,Thanh,7
Thu,Dung,7
Thu,Son,7
Thu,Minh,7
Thu,Mark,7
Thu,Paul,6
Thu,Phu,6
Thu,Phillip,6
Thu,Michael,6
Thu,Loi,6
Thu,Tam,6
Thu,Hien,6
Thuy,Tuan,24
Thuy,Hung,19
Thuy,Khoa,10
Thuy,Vinh,10
Thuy,Long,10
Thuy,Linh,10
Thuy,Hoa,9
Thuy,Cuong,9
Thuy,Vu,8
Thuy,Huy,8
Thuy,Dat,8
Thuy,David,7
Thuy,Dung,7
Thuy,Hai,7
Thuy,Paul,7
Tia,Michael,12
Tia,James,8
Tia,David,7
Tia,Christopher,7
Tia,Robert,7
Tien,Ngoc,6
Tiffany,Michael,62
Tiffany,David,60
Tiffany,Christopher,58
Tiffany,Jason,39
Tiffany,Brian,34
Tiffany,Matthew,31
Tiffany,James,30
Tiffany,Jeremy,26
Tiffany,Kevin,26
Tiffany,Andrew,25
Tiffany,John,23
Tiffany,Steven,22
Tiffany,Thomas,22
Tiffany,Timothy,21
Tiffany,William,21
Tim,Susan,11
Tim,Karen,11
Tim,Janet,8
Tim,Kim,8
Tim,Tracy,8
Tim,Patricia,7
Tim,Michelle,7
Tim,Amy,7
Tim,Christine,7
Tim,Cheryl,7
Tim,Teresa,6
Tim,Tina,6
Tim,Vivian,6
Tim,Julie,6
Tim,Elizabeth,6
Timothy,Jennifer,200
Timothy,Mary,138
Timothy,Susan,128
Timothy,Elizabeth,123
Timothy,Linda,115
Timothy,Lisa,114
Timothy,Karen,109
Timothy,Kimberly,106
Timothy,Kathleen,94
Timothy,Patricia,90
Timothy,Sarah,87
Timothy,Barbara,83
Timothy,Deborah,81
Timothy,Michelle,80
Timothy,Nancy,79
Tina,Michael,92
Tina,James,90
Tina,David,81
Tina,Robert,77
Tina,John,71
Tina,Mark,56
Tina,Brian,43
Tina,Steven,41
Tina,Richard,39
Tina,Thomas,38
Tina,Daniel,38
Tina,Jeffrey,38
Tina,Paul,35
Tina,Charles,35
Tina,William,34
Tisha,Michael,9
Tisha,Robert,8
Toan,Tam,6
Toan,Thuy,6
Tobi,William,6
Tobin,Jennifer,6
Toby,Jennifer,8
Toby,Amy,8
Toby,Nicole,6
Todd,Jennifer,78
Todd,Lisa,66
Todd,Julie,64
Todd,Michelle,55
Todd,Kimberly,52
Todd,Susan,51
Todd,Laura,46
Todd,Sarah,43
Todd,Amy,41
Todd,Karen,40
Todd,Christine,38
Todd,Melissa,37
Todd,Lori,36
Todd,Stephanie,35
Todd,Erin,34
Tom,Linda,16
Tom,Nancy,15
Tom,Diane,13
Tom,Susan,12
Tom,Teresa,10
Tom,Patricia,10
Tom,Helen,9
Tom,Lisa,8
Tom,Kathleen,8
Tom,Shannon,8
Tom,Mary,8
Tom,Carol,8
Tom,Karen,7
Tom,Connie,7
Tom,Anna,6
Tomas,Maria,7
Tommie,Sandra,8
Tommy,Linda,10
Tommy,Jennifer,9
Tommy,Catherine,8
Tommy,Darlene,7
Tommy,Julie,7
Tommy,Patricia,7
Tommy,Diane,6
Toni,Michael,39
Toni,Robert,35
Toni,James,34
Toni,John,29
Toni,David,23
Toni,Richard,23
Toni,Thomas,22
Toni,William,22
Toni,Ronald,19
Toni,Joseph,18
Toni,Gary,16
Toni,Donald,15
Toni,Charles,14
Toni,Gregory,13
Toni,Anthony,12
Tonia,David,9
Tonia,James,7
Tonia,Michael,7
Tonia,Kenneth,6
Tonia,William,6
Tony,Cynthia,17
Tony,Jennifer,14
Tony,Linda,13
Tony,Lisa,13
Tony,Sharon,13
Tony,Susan,12
Tony,Karen,11
Tony,Michelle,11
Tony,Mary,11
Tony,Angela,11
Tony,Jacqueline,10
Tony,Barbara,10
Tony,Sheila,9
Tony,Leslie,9
Tony,Deborah,9
Tonya,Michael,33
Tonya,Robert,20
Tonya,James,20
Tonya,John,19
Tonya,David,17
Tonya,William,17
Tonya,Richard,16
Tonya,Thomas,15
Tonya,Mark,14
Tonya,Jason,12
Tonya,Todd,11
Tonya,Douglas,11
Tonya,Daniel,11
Tonya,Christopher,10
Tonya,Brian,10
Tori,Michael,7
Tori,Mark,6
Tracey,Michael,54
Tracey,David,27
Tracey,James,22
Tracey,John,22
Tracey,Steven,17
Tracey,Timothy,17
Tracey,William,16
Tracey,Jeffrey,14
Tracey,Gregory,14
Tracey,Robert,14
Tracey,Mark,13
Tracey,Richard,13
Tracey,Kenneth,12
Tracey,Brian,12
Tracey,Joseph,10
Traci,Michael,31
Traci,David,26
Traci,Brian,23
Traci,John,18
Traci,Jeffrey,16
Traci,Steven,16
Traci,James,14
Traci,Richard,14
Traci,Jason,13
Traci,Paul,12
Traci,Daniel,12
Traci,Donald,12
Traci,Robert,11
Traci,Scott,11
Traci,Kenneth,10
Tracie,Michael,25
Tracie,John,15
Tracie,Robert,14
Tracie,Brian,12
Tracie,Steven,11
Tracie,Christopher,9
Tracie,James,8
Tracie,Thomas,7
Tracie,Todd,6
Tracie,William,6
Tracie,Duane,6
Tracie,Charles,6
Tracy,Michael,138
Tracy,David,91
Tracy,James,88
Tracy,Robert,87
Tracy,John,79
Tracy,Mark,65
Tracy,William,64
Tracy,Thomas,51
Tracy,Jeffrey,47
Tracy,Richard,42
Tracy,Scott,41
Tracy,Gregory,41
Tracy,Steven,39
Tracy,Christopher,39
Tracy,Brian,38
Tram,Tuan,6
Tram,Hiep,6
Tran,Nguyen,6
Tran,Tran,6
Trang,Thanh,21
Trang,Thomas,7
Trang,Tri,6
Trang,Long,6
Trang,Minh,6
Trang,Phuong,6
Trang,Kevin,6
Trang,Andrew,6
Trang,John,6
Travis,Jennifer,43
Travis,Elizabeth,33
Travis,Stephanie,20
Travis,Heather,18
Travis,Sarah,18
Travis,Amy,17
Travis,Michelle,17
Travis,Angela,16
Travis,Kimberly,16
Travis,Rebecca,15
Travis,Nicole,15
Travis,Lisa,14
Travis,Shannon,14
Travis,Katherine,13
Travis,Julie,13
Trevor,Jennifer,16
Trevor,Sarah,16
Trevor,Heather,10
Trevor,Laura,10
Trevor,Lori,10
Trevor,Stephanie,8
Trevor,Michelle,8
Trevor,Margaret,8
Trevor,Lindsey,8
Trevor,Julie,8
Trevor,Amy,8
Trevor,Emily,7
Trevor,Heidi,7
Trevor,Jessica,6
Trevor,Kelly,6
Tri,Phuong,8
Tri,Ngoc,6
Tri,Kim,6
Tri,Lan,6
Tri,Trang,6
Tri,Anh,6
Tricia,David,18
Tricia,Christopher,15
Tricia,Michael,14
Tricia,John,12
Tricia,Paul,12
Tricia,Brian,11
Tricia,James,11
Tricia,Jeffrey,11
Tricia,Robert,11
Tricia,Daniel,10
Tricia,Matthew,10
Tricia,Stephen,9
Tricia,Eric,9
Tricia,Andrew,8
Tricia,Kevin,7
Trina,David,24
Trina,Michael,20
Trina,Scott,18
Trina,John,16
Trina,Robert,13
Trina,Mark,12
Trina,James,12
Trina,William,12
Trina,Jeffrey,10
Trina,Richard,10
Trina,Gregory,9
Trina,Eric,9
Trina,Christopher,9
Trina,Donald,8
Trina,Charles,8
Trisha,Brian,16
Trisha,Mark,12
Trisha,James,12
Trisha,David,11
Trisha,Robert,10
Trisha,Charles,10
Trisha,Eric,10
Trisha,John,9
Trisha,Michael,9
Trisha,Thomas,9
Trisha,Steven,9
Trisha,William,8
Trisha,Jeffrey,7
Trisha,Tyler,6
Trisha,Raymond,6
Trista,Andrew,6
Tristan,Elizabeth,6
Tristan,Jason,6
Troy,Jennifer,33
Troy,Julie,24
Troy,Stephanie,20
Troy,Kelly,18
Troy,Michelle,17
Troy,Karen,16
Troy,Elizabeth,14
Troy,Lisa,14
Troy,Mary,14
Troy,Cynthia,13
Troy,Shannon,13
Troy,Lori,12
Troy,Angela,12
Troy,Wendy,12
Troy,Sarah,12
Truc,Hai,6
Truc,Thanh,6
Trudie,Brian,6
Trudy,John,15
Trudy,Michael,12
Trudy,Robert,11
Trudy,William,9
Trudy,David,9
Trudy,Richard,7
Trudy,Gregory,7
Trudy,Donald,6
Trung,Kim,11
Trung,Thu,10
Trung,Bich,6
Tu,Hien,6
Tuan,Thuy,24
Tuan,Phuong,18
Tuan,Kim,15
Tuan,Tuyet,10
Tuan,Anh,10
Tuan,Van,9
Tuan,My,8
Tuan,Khanh,7
Tuan,Kieu,6
Tuan,Jenny,6
Tuan,Lan,6
Tuan,Loan,6
Tuan,Mai,6
Tuan,Chau,6
Tuan,Ngoc,6
Tung,Thanh,6
Tuyet,Hung,13
Tuyet,Tuan,10
Tuyet,Quang,7
Twyla,Mark,6
Ty,Teresa,8
Ty,Sandra,6
Tyler,Jennifer,50
Tyler,Jessica,38
Tyler,Ashley,24
Tyler,Sarah,21
Tyler,Laura,16
Tyler,Nicole,16
Tyler,Katherine,16
Tyler,Amanda,14
Tyler,Amy,14
Tyler,Heather,14
Tyler,Megan,14
Tyler,Rachel,14
Tyler,Tiffany,14
Tyler,Katie,14
